id,competencia,fecha,tipo_registro,estatus,tipo_victima,sexo,materia
37654,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37655,Federal,2024-01-29,Fud,Folio Asignado,Directa,Mujer,Violaciones
37656,Federal,2024-01-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37657,Federal,2024-01-26,Fud,Folio Asignado,Directa,Hombre,Delito
37658,Federal,2024-01-26,Fud,Folio Asignado,Directa,Hombre,Delito
37659,Federal,2024-01-26,Fud,Folio Asignado,Directa,Hombre,Delito
37660,Federal,2024-03-19,Fud,Folio Asignado,Directa,Mujer,Delito
37661,Federal,2024-03-19,Fud,Folio Asignado,Indirecta,Hombre,Delito
37662,Federal,2024-03-19,Fud,Folio Asignado,Indirecta,Mujer,Delito
37663,Federal,2024-03-19,Fud,Folio Asignado,Indirecta,Hombre,Delito
37664,Federal,2024-01-26,Fud,Folio Asignado,Directa,Mujer,Violaciones
37665,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37666,Federal,2024-01-11,Fud,Folio Asignado,Directa,Hombre,Ambas
37667,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37668,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37669,Federal,2024-01-11,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37670,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37671,Federal,2024-01-26,Fud,Folio Asignado,Directa,Hombre,Violaciones
37672,Federal,2024-01-26,Fud,Folio Asignado,Directa,Hombre,Violaciones
37673,Federal,2024-01-26,Fud,Folio Asignado,Directa,Mujer,Violaciones
37674,Federal,2024-01-11,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37675,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37676,Federal,2024-03-19,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37677,Federal,2024-02-15,Fud,Folio Asignado,Indirecta,Hombre,Delito
37678,Federal,2024-02-08,Fud,Folio Asignado,Directa,Hombre,Delito
37679,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37680,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
37681,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Hombre,Delito
37682,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
37683,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
37684,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37685,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37686,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37687,Federal,2024-04-15,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37688,Federal,2024-04-15,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37689,Federal,2024-04-15,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37690,Federal,2024-02-08,Fud,Folio Asignado,Directa,Mujer,Delito
37691,Federal,2024-01-26,Fud,Folio Asignado,Indirecta,Hombre,Delito
37692,Federal,2024-02-23,Fud,Folio Asignado,Directa,Hombre,Violaciones
37693,Federal,2024-02-08,Fud,Folio Asignado,Directa,Mujer,Ambas
37694,Federal,2024-02-08,Fud,Folio Asignado,Directa,Mujer,Ambas
37695,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
37696,Federal,2024-02-08,Fud,Folio Asignado,Directa,Hombre,Delito
37697,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
37698,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Hombre,Delito
37699,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Hombre,Delito
37700,Federal,2024-02-08,Fud,Folio Asignado,Directa,Mujer,Delito
37701,Federal,2024-02-08,Fud,Folio Asignado,Directa,Hombre,Violaciones
37702,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37703,Federal,2024-02-08,Fud,Folio Asignado,Directa,Hombre,Violaciones
37704,Federal,2024-02-08,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37705,Federal,2024-02-23,Fud,Folio Asignado,Directa,Hombre,Violaciones
37706,Federal,2024-02-08,Fud,Folio Asignado,Directa,Hombre,Delito
37707,Federal,2024-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
37708,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
37709,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37710,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37711,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37712,Federal,2024-02-09,Fud,Folio Asignado,Directa,Hombre,Delito
37713,Federal,2024-02-09,Fud,Folio Asignado,Indirecta,Mujer,Delito
37714,Federal,2024-02-09,Fud,Folio Asignado,Directa,Hombre,Violaciones
37715,Federal,2024-02-29,Fud,Folio Asignado,Directa,Hombre,Delito
37716,Federal,2024-02-29,Fud,Folio Asignado,Directa,Hombre,Delito
37717,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37718,Federal,2024-02-23,Fud,Folio Asignado,Directa,Mujer,Delito
37719,Federal,2024-02-29,Fud,Folio Asignado,Directa,Mujer,Violaciones
37720,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37721,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
37722,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37723,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37724,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37725,Federal,2024-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
37726,Federal,2024-11-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
37727,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37728,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
37729,Federal,2024-02-23,Fud,Folio Asignado,Directa,Hombre,Delito
37730,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
37731,Federal,2024-02-23,Fud,Folio Asignado,Indirecta,Hombre,Delito
37732,Federal,2024-02-29,Fud,Folio Asignado,Directa,Hombre,Delito
37733,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37734,Federal,2024-02-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37735,Federal,2024-02-19,Fud,Folio Asignado,Directa,Hombre,Delito
37736,Federal,2024-11-14,Fud,Folio Asignado,Directa,Hombre,Delito
37737,Federal,2024-11-14,Fud,Folio Asignado,Directa,Hombre,Delito
37738,Federal,2024-11-14,Fud,Folio Asignado,Directa,Hombre,Delito
37739,Federal,2024-11-14,Fud,Folio Asignado,Directa,Hombre,Violaciones
37740,Federal,2024-12-17,Fud,Folio Asignado,Directa,Mujer,Violaciones
37741,Federal,2024-11-13,Fud,Folio Asignado,Directa,Hombre,Violaciones
37742,Federal,2024-11-13,Fud,Folio Asignado,Directa,Mujer,Violaciones
37743,Federal,2024-11-13,Fud,Folio Asignado,Directa,Mujer,Violaciones
37744,Federal,2024-11-13,Fud,Folio Asignado,Directa,Hombre,Delito
37745,Federal,2024-11-13,Fud,Folio Asignado,Directa,Mujer,Violaciones
37746,Federal,2024-11-13,Fud,Folio Asignado,Directa,Mujer,Violaciones
37747,Federal,2024-11-13,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37748,Federal,2024-12-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
37749,Federal,2025-05-08,Fud,Folio Asignado,Indirecta,Hombre,Delito
37750,Federal,2024-12-04,Fud,Folio Asignado,Directa,Mujer,Delito
37751,Federal,2024-11-13,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37752,Federal,2024-11-21,Fud,Folio Asignado,Directa,Hombre,Delito
37753,Federal,2024-11-21,Fud,Folio Asignado,Directa,Hombre,Delito
37754,Federal,2024-11-14,Fud,Folio Asignado,Directa,Hombre,Delito
37755,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37756,Federal,2024-12-02,Fud,Folio Asignado,Directa,Mujer,Delito
37757,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37758,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37759,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37760,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37761,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37762,Federal,2024-12-02,Fud,Folio Asignado,Directa,Hombre,Delito
37763,Federal,2024-11-20,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37764,Federal,2024-11-26,Fud,Folio Asignado,Directa,Hombre,Violaciones
37765,Federal,2024-11-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37766,Federal,2024-11-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37767,Federal,2024-11-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37768,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37769,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37770,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37771,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37772,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37773,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37774,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37775,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37776,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37777,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37778,Federal,2024-11-21,Fud,Folio Asignado,Directa,Mujer,Delito
37779,Federal,2024-11-21,Fud,Folio Asignado,Directa,Hombre,Violaciones
37780,Federal,2024-11-21,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37781,Federal,2024-11-21,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37782,Federal,2024-11-21,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37783,Federal,2024-11-21,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37784,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37785,Federal,2024-12-02,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37786,Federal,2025-03-05,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37787,Federal,2024-11-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
37788,Federal,2024-11-22,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37789,Federal,2024-11-22,Fud,Folio Asignado,Directa,Mujer,Delito
37790,Federal,2024-11-22,Fud,Folio Asignado,Directa,Hombre,Ambas
37791,Federal,2024-11-22,Fud,Folio Asignado,Directa,Hombre,Violaciones
37792,Federal,2024-11-22,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37793,Federal,2024-11-22,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37794,Federal,2024-11-22,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37795,Federal,2025-09-12,Fud,Folio Asignado,Directa,Hombre,Violaciones
37796,Federal,2025-07-24,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37797,Federal,2025-07-24,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37798,Federal,2025-09-23,Fud,Folio Asignado,Directa,Hombre,Violaciones
37799,Federal,2025-07-24,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37800,Federal,2025-07-25,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37801,Federal,2025-07-30,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37802,Federal,2025-12-17,Fud,Folio Asignado,Directa,Mujer,Delito
37803,Federal,2025-08-15,Fud,Folio Asignado,Directa,Mujer,Ambas
37804,Federal,2025-08-15,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37805,Federal,2025-07-31,Fud,Folio Asignado,Directa,Hombre,Delito
37806,Federal,2025-07-31,Fud,Folio Asignado,Directa,Hombre,Delito
37807,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Hombre,Delito
37808,Federal,2025-07-31,Fud,Folio Asignado,Directa,Hombre,Delito
37809,Federal,2025-07-29,Fud,Folio Asignado,Directa,Mujer,Violaciones
37810,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37811,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37812,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37813,Federal,2025-07-31,Fud,Folio Asignado,Directa,Hombre,Delito
37814,Federal,2025-07-31,Fud,Folio Asignado,Directa,Hombre,Delito
37815,Federal,2025-07-29,Fud,Folio Asignado,Directa,Hombre,Delito
37816,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37817,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37818,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37819,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37820,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37821,Federal,2025-07-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37822,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
37823,Federal,2025-07-31,Fud,Folio Asignado,Directa,Mujer,Delito
37824,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
37825,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Delito
37826,Federal,2025-07-31,Fud,Folio Asignado,Directa,Mujer,Violaciones
37827,Federal,2025-07-31,Fud,Folio Asignado,Directa,Hombre,Violaciones
37828,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37829,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37830,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37831,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37832,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37833,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37834,Federal,2025-07-31,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37835,Federal,2025-08-01,Fud,Folio Asignado,Indirecta,Mujer,Delito
37836,Federal,2025-08-01,Fud,Folio Asignado,Indirecta,Hombre,Delito
37837,Federal,2025-09-09,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37838,Federal,2025-07-30,Fud,Folio Asignado,Directa,Mujer,Delito
37839,Federal,2025-07-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
37840,Federal,2025-08-01,Fud,Folio Asignado,Directa,Mujer,Delito
37841,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37842,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37843,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37844,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37845,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37846,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37847,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37848,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37849,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37850,Federal,2025-08-01,Fud,Folio Asignado,Directa,Hombre,Delito
37851,Federal,2025-08-11,Fud,Folio Asignado,Directa,Hombre,Delito
37852,Federal,2025-08-12,Fud,Folio Asignado,Directa,Hombre,Delito
37853,Federal,2025-08-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37854,Federal,2025-08-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37855,Federal,2025-08-01,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37856,Federal,2025-08-20,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37857,Federal,2025-08-20,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37858,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37859,Federal,2025-08-29,Fud,Folio Asignado,Directa,Hombre,Delito
37860,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37861,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37862,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37863,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37864,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37865,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37866,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37867,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37868,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37869,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37870,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37871,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37872,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37873,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37874,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37875,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37876,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37877,Federal,2025-08-28,Fud,Folio Asignado,Directa,Mujer,Violaciones
37878,Federal,2025-08-28,Fud,Folio Asignado,Directa,Hombre,Violaciones
37879,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37880,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37881,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37882,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37883,Federal,2025-08-29,Fud,Folio Asignado,Directa,Mujer,Delito
37884,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37885,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Hombre,Delito
37886,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37887,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37888,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37889,Federal,2025-09-25,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37890,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37891,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37892,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37893,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37894,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37895,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37896,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37897,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37898,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37899,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37900,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37901,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37902,Federal,2025-09-01,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37903,Federal,2025-09-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
37904,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37905,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37906,Federal,2025-09-04,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37907,Federal,2025-09-04,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37908,Federal,2025-09-04,Fud,Folio Asignado,Directa,Hombre,Delito
37909,Federal,2025-09-04,Fud,Folio Asignado,Directa,Hombre,Violaciones
37910,Federal,2025-09-04,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37911,Federal,2025-09-04,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37912,Federal,2025-09-04,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37913,Federal,2025-09-03,Fud,Folio Asignado,Indirecta,Hombre,Delito
37914,Federal,2025-09-03,Fud,Folio Asignado,Indirecta,Mujer,Delito
37915,Federal,2025-11-18,Fud,Folio Asignado,Directa,Hombre,Violaciones
37916,Federal,2025-09-05,Fud,Folio Asignado,Directa,Hombre,Delito
37917,Federal,2025-11-18,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37918,Federal,2025-11-18,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37919,Federal,2025-10-13,Fud,Folio Asignado,Indirecta,Hombre,Delito
37920,Federal,2025-10-29,Fud,Folio Asignado,Directa,Hombre,Delito
37921,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37922,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37923,Federal,2025-10-29,Fud,Folio Asignado,Directa,Hombre,Delito
37924,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37925,Federal,2025-11-05,Fud,Folio Asignado,Directa,Mujer,Delito
37926,Federal,2025-11-05,Fud,Folio Asignado,Directa,Hombre,Delito
37927,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
37928,Federal,2025-11-05,Fud,Folio Asignado,Directa,Mujer,Delito
37929,Federal,2025-11-26,Fud,Folio Asignado,Directa,Mujer,Violaciones
37930,Federal,2025-11-05,Fud,Folio Asignado,Directa,Hombre,Violaciones
37931,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37932,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37933,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37934,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37935,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37936,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37937,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37938,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Hombre,Ambas
37939,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37940,Federal,2025-11-05,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37941,Federal,2025-10-29,Fud,Folio Asignado,Directa,Hombre,Delito
37942,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37943,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37944,Federal,2025-10-29,Fud,Folio Asignado,Directa,Hombre,Delito
37945,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37946,Federal,2025-10-29,Fud,Folio Asignado,Directa,Mujer,Delito
37947,Federal,2025-10-13,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37948,Federal,2025-10-21,Fud,Folio Asignado,Indirecta,Mujer,Ambas
37949,Federal,2025-10-16,Fud,Folio Asignado,Directa,Mujer,Violaciones
37950,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37951,Federal,2025-10-16,Fud,Folio Asignado,Directa,Mujer,Violaciones
37952,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37953,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37954,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37955,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37956,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37957,Federal,2025-10-16,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37958,Federal,2025-10-29,Fud,Folio Asignado,Directa,Mujer,Violaciones
37959,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37960,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37961,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37962,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37963,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
37964,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37965,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37966,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
37967,Federal,2025-10-29,Fud,Folio Asignado,Directa,Hombre,Delito
37968,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
37969,Federal,2025-10-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
37970,Federal,2025-10-30,Fud,Folio Asignado,Directa,Mujer,Delito
37971,Federal,2025-10-30,Fud,Folio Asignado,Directa,Mujer,Delito
